,home,away,home_points,away_points
553,Oklahoma City Thunder,Denver Nuggets,121,106
554,Utah Jazz,Minnesota Timberwolves,94,92
555,Atlanta Hawks,Dallas Mavericks,97,82
556,San Antonio Spurs,Charlotte Hornets,102,85
557,Detroit Pistons,Portland Trail Blazers,125,124
558,Philadelphia 76ers,Brooklyn Nets,105,95
559,Los Angeles Clippers,Miami Heat,98,86
560,Washington Wizards,Milwaukee Bucks,107,101
561,Houston Rockets,Toronto Raptors,129,122
562,Memphis Grizzlies,Utah Jazz,88,79
563,Cleveland Cavaliers,Phoenix Suns,120,116
564,Golden State Warriors,Sacramento Kings,117,106
565,Los Angeles Lakers,Orlando Magic,111,95
566,New Orleans Pelicans,New York Knicks,110,96
567,Oklahoma City Thunder,Chicago Bulls,109,94
568,Minnesota Timberwolves,Dallas Mavericks,101,92
569,Washington Wizards,Chicago Bulls,101,99
570,Toronto Raptors,Boston Celtics,114,106
571,Atlanta Hawks,Brooklyn Nets,117,97
572,Houston Rockets,Charlotte Hornets,121,114
573,Milwaukee Bucks,San Antonio Spurs,109,107
574,Utah Jazz,Cleveland Cavaliers,100,92
575,Portland Trail Blazers,Los Angeles Lakers,108,87
576,Golden State Warriors,Miami Heat,107,95
577,Sacramento Kings,Detroit Pistons,100,94
578,Philadelphia 76ers,New York Knicks,98,97
579,Oklahoma City Thunder,Memphis Grizzlies,103,95
580,Minnesota Timberwolves,Houston Rockets,119,105
581,Boston Celtics,Washington Wizards,117,108
582,Los Angeles Clippers,Orlando Magic,105,96
583,Portland Trail Blazers,Cleveland Cavaliers,102,86
584,Denver Nuggets,Indiana Pacers,140,112
585,New Orleans Pelicans,Brooklyn Nets,104,95
586,New York Knicks,Chicago Bulls,104,89
587,San Antonio Spurs,Los Angeles Lakers,134,94
588,Dallas Mavericks,Phoenix Suns,113,108
589,Golden State Warriors,Detroit Pistons,127,107
590,Philadelphia 76ers,Charlotte Hornets,102,93
591,Toronto Raptors,Brooklyn Nets,132,113
592,Milwaukee Bucks,Miami Heat,116,108
593,Memphis Grizzlies,Houston Rockets,110,105
594,Minnesota Timberwolves,Oklahoma City Thunder,96,86
595,Boston Celtics,Atlanta Hawks,103,101
596,Orlando Magic,Portland Trail Blazers,115,109
597,Cleveland Cavaliers,Sacramento Kings,120,108
598,Utah Jazz,Detroit Pistons,110,77
599,Los Angeles Clippers,Los Angeles Lakers,113,97
600,Chicago Bulls,New Orleans Pelicans,107,99
601,Phoenix Suns,San Antonio Spurs,108,105
602,Washington Wizards,Philadelphia 76ers,109,93
603,Utah Jazz,Orlando Magic,114,107
604,Toronto Raptors,New York Knicks,116,101
605,Atlanta Hawks,Milwaukee Bucks,111,98
606,Dallas Mavericks,Minnesota Timberwolves,98,87
607,Houston Rockets,Brooklyn Nets,137,112
608,Oklahoma City Thunder,Sacramento Kings,122,118
609,Chicago Bulls,Memphis Grizzlies,108,104
610,Detroit Pistons,Los Angeles Lakers,102,97
611,Atlanta Hawks,New York Knicks,108,107
612,Washington Wizards,Portland Trail Blazers,120,101
613,Philadelphia 76ers,Milwaukee Bucks,113,104
614,Indiana Pacers,New Orleans Pelicans,98,95
615,Denver Nuggets,Orlando Magic,125,112
616,Boston Celtics,Charlotte Hornets,108,98
617,Golden State Warriors,Cleveland Cavaliers,126,91
618,Utah Jazz,Phoenix Suns,106,101
619,Los Angeles Clippers,Oklahoma City Thunder,120,98
620,Toronto Raptors,Brooklyn Nets,119,109
621,Miami Heat,Houston Rockets,109,103
622,Dallas Mavericks,Chicago Bulls,99,98
623,San Antonio Spurs,Minnesota Timberwolves,122,114
624,Denver Nuggets,Los Angeles Lakers,127,121
625,Philadelphia 76ers,Toronto Raptors,94,89
626,Washington Wizards,Memphis Grizzlies,104,101
627,Charlotte Hornets,Portland Trail Blazers,107,85
628,New York Knicks,Boston Celtics,117,106
629,New Orleans Pelicans,Orlando Magic,118,98
630,Houston Rockets,Milwaukee Bucks,111,92
631,Detroit Pistons,Atlanta Hawks,118,95
632,Golden State Warriors,Oklahoma City Thunder,121,100
633,Indiana Pacers,Sacramento Kings,106,100
634,Cleveland Cavaliers,Phoenix Suns,118,103
635,Miami Heat,Dallas Mavericks,99,95
636,Washington Wizards,New York Knicks,113,110
637,San Antonio Spurs,Denver Nuggets,118,104
638,Minnesota Timberwolves,Los Angeles Clippers,104,101
639,Philadelphia 76ers,Portland Trail Blazers,93,92
640,Charlotte Hornets,Toronto Raptors,113,78
641,Orlando Magic,Milwaukee Bucks,112,96
642,Memphis Grizzlies,Sacramento Kings,107,91
643,Brooklyn Nets,New Orleans Pelicans,143,114
644,Golden State Warriors,Houston Rockets,125,108
645,Atlanta Hawks,Chicago Bulls,102,93
646,Utah Jazz,Dallas Mavericks,112,107
647,Los Angeles Lakers,Indiana Pacers,108,95
648,Portland Trail Blazers,Boston Celtics,127,123
649,Detroit Pistons,Washington Wizards,113,112
650,Charlotte Hornets,Brooklyn Nets,112,105
651,Atlanta Hawks,Philadelphia 76ers,110,93
652,Phoenix Suns,New York Knicks,107,105
653,Miami Heat,Milwaukee Bucks,109,97
654,Houston Rockets,Memphis Grizzlies,119,95
655,San Antonio Spurs,Cleveland Cavaliers,118,115
656,Denver Nuggets,Los Angeles Clippers,123,98
657,Utah Jazz,Indiana Pacers,109,100
658,Chicago Bulls,Sacramento Kings,102,99
659,Golden State Warriors,Orlando Magic,118,98
660,Dallas Mavericks,Los Angeles Lakers,122,73
661,Phoenix Suns,Toronto Raptors,115,103
662,Minnesota Timberwolves,Denver Nuggets,111,108
663,Washington Wizards,Charlotte Hornets,109,99
664,San Antonio Spurs,Brooklyn Nets,112,86
665,Los Angeles Clippers,Atlanta Hawks,115,105
666,Miami Heat,Golden State Warriors,105,102
667,Sacramento Kings,Detroit Pistons,109,104
668,Milwaukee Bucks,Houston Rockets,127,114
669,New Orleans Pelicans,Cleveland Cavaliers,124,122
670,New York Knicks,Indiana Pacers,109,103
671,Oklahoma City Thunder,Utah Jazz,97,95
672,San Antonio Spurs,Toronto Raptors,108,106
673,Philadelphia 76ers,Los Angeles Clippers,121,110
674,Washington Wizards,Boston Celtics,123,108
675,Chicago Bulls,Orlando Magic,100,92
676,Denver Nuggets,Utah Jazz,103,93
677,Minnesota Timberwolves,Phoenix Suns,112,111
678,Sacramento Kings,Cleveland Cavaliers,116,112
679,Boston Celtics,Houston Rockets,120,109
680,Miami Heat,Brooklyn Nets,109,106
681,Atlanta Hawks,Chicago Bulls,119,114
682,Philadelphia 76ers,Milwaukee Bucks,114,109
683,Memphis Grizzlies,Toronto Raptors,101,99
684,Oklahoma City Thunder,New Orleans Pelicans,114,105
685,Golden State Warriors,Charlotte Hornets,113,103
686,Dallas Mavericks,New York Knicks,103,95
687,Portland Trail Blazers,Los Angeles Lakers,105,98
688,Oklahoma City Thunder,Dallas Mavericks,109,98
689,Indiana Pacers,Minnesota Timberwolves,109,103
690,Denver Nuggets,Phoenix Suns,127,120
691,Utah Jazz,Los Angeles Lakers,96,88
692,Houston Rockets,Philadelphia 76ers,123,118
693,Indiana Pacers,Sacramento Kings,115,111
694,Cleveland Cavaliers,Brooklyn Nets,124,116
695,Boston Celtics,Orlando Magic,128,98
696,Toronto Raptors,Milwaukee Bucks,102,86
697,New York Knicks,Charlotte Hornets,110,107
698,Miami Heat,Chicago Bulls,100,88
699,New Orleans Pelicans,San Antonio Spurs,119,103
700,Washington Wizards,Atlanta Hawks,112,86
701,Portland Trail Blazers,Memphis Grizzlies,112,109
702,Sacramento Kings,Charlotte Hornets,109,106
703,Miami Heat,Detroit Pistons,116,103
704,Boston Celtics,Milwaukee Bucks,112,108
705,Golden State Warriors,Los Angeles Clippers,144,98
706,Memphis Grizzlies,Utah Jazz,102,95
707,Denver Nuggets,Phoenix Suns,123,112
708,Minnesota Timberwolves,Brooklyn Nets,129,109
709,Atlanta Hawks,New York Knicks,142,139
710,Cleveland Cavaliers,Oklahoma City Thunder,107,91
711,Indiana Pacers,Houston Rockets,120,101
712,Washington Wizards,New Orleans Pelicans,107,94
713,Orlando Magic,Toronto Raptors,114,113
714,Chicago Bulls,Philadelphia 76ers,121,108
715,Dallas Mavericks,San Antonio Spurs,105,101
716,Golden State Warriors,Portland Trail Blazers,113,111
717,Philadelphia 76ers,Sacramento Kings,122,119
718,Miami Heat,Brooklyn Nets,104,96
719,Minnesota Timberwolves,Orlando Magic,111,105
720,Boston Celtics,Detroit Pistons,113,109
721,Dallas Mavericks,Cleveland Cavaliers,104,97
722,Memphis Grizzlies,Phoenix Suns,115,96
723,Washington Wizards,New York Knicks,117,101
724,Toronto Raptors,New Orleans Pelicans,108,106
725,Houston Rockets,Sacramento Kings,105,83
726,San Antonio Spurs,Oklahoma City Thunder,108,94
727,Portland Trail Blazers,Charlotte Hornets,115,98
728,Los Angeles Lakers,Denver Nuggets,120,116
729,Indiana Pacers,Orlando Magic,98,88
730,Cleveland Cavaliers,Minnesota Timberwolves,125,97
731,Boston Celtics,Toronto Raptors,109,104
732,New York Knicks,Brooklyn Nets,95,90
733,Miami Heat,Atlanta Hawks,116,93
734,Detroit Pistons,New Orleans Pelicans,118,98
735,Dallas Mavericks,Philadelphia 76ers,113,95
736,Memphis Grizzlies,Denver Nuggets,119,99
737,Utah Jazz,Milwaukee Bucks,104,88
738,Los Angeles Clippers,Phoenix Suns,124,114
739,Chicago Bulls,Oklahoma City Thunder,128,100
740,Golden State Warriors,Charlotte Hornets,126,111
741,Washington Wizards,Los Angeles Lakers,116,108
742,Atlanta Hawks,Houston Rockets,113,108
743,San Antonio Spurs,Philadelphia 76ers,102,86
744,Golden State Warriors,Los Angeles Clippers,133,120
745,Orlando Magic,Toronto Raptors,102,94
746,Indiana Pacers,Brooklyn Nets,106,97
747,Detroit Pistons,Minnesota Timberwolves,116,108
748,Houston Rockets,Chicago Bulls,121,117
749,Oklahoma City Thunder,Memphis Grizzlies,114,102
750,Boston Celtics,Los Angeles Lakers,113,107
751,Denver Nuggets,Milwaukee Bucks,121,117
752,Phoenix Suns,Sacramento Kings,105,103
753,Dallas Mavericks,Portland Trail Blazers,108,104
754,Washington Wizards,New Orleans Pelicans,105,91
755,Atlanta Hawks,Orlando Magic,113,86
756,Indiana Pacers,Detroit Pistons,105,84
757,Miami Heat,Philadelphia 76ers,125,102
758,Cleveland Cavaliers,New York Knicks,111,104
759,Utah Jazz,Charlotte Hornets,105,98
760,Milwaukee Bucks,Phoenix Suns,137,112
761,San Antonio Spurs,Denver Nuggets,121,97
762,Memphis Grizzlies,Minnesota Timberwolves,107,99
763,Sacramento Kings,Golden State Warriors,109,106
764,Toronto Raptors,Brooklyn Nets,103,95
765,Boston Celtics,Los Angeles Clippers,107,102
766,Oklahoma City Thunder,Portland Trail Blazers,105,99
767,Los Angeles Lakers,New York Knicks,121,107
768,Cleveland Cavaliers,Washington Wizards,140,135
769,Indiana Pacers,Oklahoma City Thunder,93,90
770,Toronto Raptors,Los Angeles Clippers,118,109
771,Utah Jazz,Atlanta Hawks,120,95
772,Detroit Pistons,Philadelphia 76ers,113,96
773,New Orleans Pelicans,Phoenix Suns,111,106
774,Miami Heat,Minnesota Timberwolves,115,113
775,Denver Nuggets,Dallas Mavericks,110,87
776,Memphis Grizzlies,San Antonio Spurs,89,74
777,Chicago Bulls,Sacramento Kings,112,107
778,Charlotte Hornets,Brooklyn Nets,111,107
779,Houston Rockets,Orlando Magic,128,104
780,Portland Trail Blazers,Dallas Mavericks,114,113
781,San Antonio Spurs,Philadelphia 76ers,111,103
782,Cleveland Cavaliers,Indiana Pacers,132,117
783,Washington Wizards,Brooklyn Nets,114,110
784,Atlanta Hawks,Denver Nuggets,117,106
785,Detroit Pistons,Los Angeles Lakers,121,102
786,Miami Heat,Milwaukee Bucks,106,88
787,Memphis Grizzlies,Phoenix Suns,110,91
788,Utah Jazz,New Orleans Pelicans,127,94
789,Minnesota Timberwolves,Toronto Raptors,112,109
790,Los Angeles Clippers,New York Knicks,119,115
791,Golden State Warriors,Chicago Bulls,123,92
792,Sacramento Kings,Boston Celtics,108,92
793,Houston Rockets,Charlotte Hornets,107,95
794,Philadelphia 76ers,Orlando Magic,112,111
795,Oklahoma City Thunder,Cleveland Cavaliers,118,109
796,Dallas Mavericks,Utah Jazz,112,105
797,Boston Celtics,Portland Trail Blazers,120,111
798,Miami Heat,Brooklyn Nets,108,99
799,Denver Nuggets,New York Knicks,131,123
800,San Antonio Spurs,Detroit Pistons,103,92
801,Los Angeles Lakers,Milwaukee Bucks,122,114
802,Golden State Warriors,Memphis Grizzlies,122,107
803,New Orleans Pelicans,Minnesota Timberwolves,122,106
804,Washington Wizards,Indiana Pacers,112,107
805,Sacramento Kings,Atlanta Hawks,108,107
806,Phoenix Suns,Chicago Bulls,115,97
807,Los Angeles Clippers,Charlotte Hornets,107,102
808,Milwaukee Bucks,Indiana Pacers,116,100
809,Philadelphia 76ers,Miami Heat,117,109
810,Cleveland Cavaliers,Denver Nuggets,125,109
811,Golden State Warriors,Oklahoma City Thunder,130,114
812,Houston Rockets,Phoenix Suns,133,102
813,Dallas Mavericks,Orlando Magic,112,80
814,Boston Celtics,Utah Jazz,112,104
815,Minnesota Timberwolves,Chicago Bulls,117,89
816,New York Knicks,San Antonio Spurs,94,90
817,Detroit Pistons,Toronto Raptors,102,101
818,Sacramento Kings,New Orleans Pelicans,105,99
819,Washington Wizards,Oklahoma City Thunder,120,98
820,Philadelphia 76ers,Charlotte Hornets,105,99
821,Memphis Grizzlies,Brooklyn Nets,112,103
822,Orlando Magic,Miami Heat,116,107
823,Milwaukee Bucks,Detroit Pistons,102,89
824,San Antonio Spurs,Indiana Pacers,110,106
825,Boston Celtics,Dallas Mavericks,111,98
826,Denver Nuggets,Golden State Warriors,132,110
827,Los Angeles Clippers,Utah Jazz,88,72
828,New Orleans Pelicans,Phoenix Suns,110,108
829,Atlanta Hawks,Portland Trail Blazers,109,104
830,Chicago Bulls,Toronto Raptors,105,94
831,Cleveland Cavaliers,Minnesota Timberwolves,116,108
832,Sacramento Kings,Los Angeles Lakers,97,96
833,San Antonio Spurs,Orlando Magic,107,79
834,Cleveland Cavaliers,Indiana Pacers,113,104
835,Boston Celtics,Philadelphia 76ers,116,108
836,Toronto Raptors,Charlotte Hornets,90,85
837,Milwaukee Bucks,Brooklyn Nets,129,125
838,Detroit Pistons,Dallas Mavericks,98,91
839,New Orleans Pelicans,Memphis Grizzlies,95,91
840,Miami Heat,Houston Rockets,117,109
841,Minnesota Timberwolves,Denver Nuggets,112,99
842,Utah Jazz,Portland Trail Blazers,111,88
843,Phoenix Suns,Los Angeles Lakers,137,101
844,Oklahoma City Thunder,New York Knicks,116,105
845,Los Angeles Clippers,Atlanta Hawks,99,84
846,Golden State Warriors,Sacramento Kings,109,86
847,Washington Wizards,Indiana Pacers,111,98
848,Chicago Bulls,Boston Celtics,104,103
849,Portland Trail Blazers,Orlando Magic,112,103
850,Detroit Pistons,Charlotte Hornets,114,108
851,Houston Rockets,New Orleans Pelicans,129,99
852,Cleveland Cavaliers,New York Knicks,119,104
853,Golden State Warriors,Los Angeles Clippers,123,113
854,Sacramento Kings,Denver Nuggets,116,100
855,Philadelphia 76ers,Washington Wizards,120,112
856,Indiana Pacers,Memphis Grizzlies,102,92
857,Toronto Raptors,Boston Celtics,107,97
858,Chicago Bulls,Phoenix Suns,128,121
859,Utah Jazz,Milwaukee Bucks,109,95
860,Oklahoma City Thunder,Los Angeles Lakers,110,93
861,Minnesota Timberwolves,Dallas Mavericks,97,84
862,Miami Heat,Atlanta Hawks,108,90
863,Denver Nuggets,Brooklyn Nets,129,109
864,San Antonio Spurs,Los Angeles Clippers,105,97
865,Charlotte Hornets,Sacramento Kings,99,85
866,Orlando Magic,Atlanta Hawks,105,86
867,New York Knicks,Philadelphia 76ers,110,109
868,Miami Heat,Indiana Pacers,113,95
869,Dallas Mavericks,New Orleans Pelicans,96,83
870,Chicago Bulls,Cleveland Cavaliers,117,99
871,Houston Rockets,Minnesota Timberwolves,142,130
872,Golden State Warriors,Brooklyn Nets,112,95
873,San Antonio Spurs,Los Angeles Lakers,119,98
874,Milwaukee Bucks,Phoenix Suns,100,96
875,Memphis Grizzlies,Denver Nuggets,105,98
876,Utah Jazz,Washington Wizards,102,92
877,Toronto Raptors,Portland Trail Blazers,112,106
878,Boston Celtics,Detroit Pistons,104,98
879,Oklahoma City Thunder,New Orleans Pelicans,118,110
880,Los Angeles Clippers,Charlotte Hornets,124,121
881,Toronto Raptors,New York Knicks,92,91
882,Golden State Warriors,Philadelphia 76ers,119,108
883,Cleveland Cavaliers,Milwaukee Bucks,102,95
884,Atlanta Hawks,Boston Celtics,114,98
885,Indiana Pacers,Houston Rockets,117,108
886,Dallas Mavericks,Miami Heat,96,89
887,Minnesota Timberwolves,Sacramento Kings,102,88
888,Washington Wizards,Golden State Warriors,112,108
889,Detroit Pistons,Portland Trail Blazers,120,113
890,Denver Nuggets,Chicago Bulls,125,107
891,Memphis Grizzlies,Phoenix Suns,130,112
892,Oklahoma City Thunder,Utah Jazz,109,106
893,Charlotte Hornets,Los Angeles Lakers,109,104
894,New York Knicks,Orlando Magic,101,90
895,Washington Wizards,Toronto Raptors,105,96
896,Atlanta Hawks,Dallas Mavericks,100,95
897,Miami Heat,Philadelphia 76ers,125,98
898,Denver Nuggets,Milwaukee Bucks,110,98
899,New Orleans Pelicans,Detroit Pistons,109,86
900,Boston Celtics,Cleveland Cavaliers,103,99
901,San Antonio Spurs,Indiana Pacers,100,99
902,Minnesota Timberwolves,Utah Jazz,107,80
903,Houston Rockets,Los Angeles Clippers,122,103
904,Brooklyn Nets,Sacramento Kings,109,100
905,Chicago Bulls,Golden State Warriors,94,87
906,Phoenix Suns,Charlotte Hornets,120,103
907,Portland Trail Blazers,Oklahoma City Thunder,114,109
908,Philadelphia 76ers,New York Knicks,105,102
909,Toronto Raptors,Washington Wizards,114,106
910,Orlando Magic,Miami Heat,110,99
911,Milwaukee Bucks,Los Angeles Clippers,112,101
912,Cleveland Cavaliers,Atlanta Hawks,135,130
913,Dallas Mavericks,Memphis Grizzlies,104,100
914,Utah Jazz,Brooklyn Nets,112,97
915,Phoenix Suns,Oklahoma City Thunder,118,111
916,San Antonio Spurs,New Orleans Pelicans,101,98
917,Boston Celtics,Los Angeles Lakers,115,95
918,Detroit Pistons,Philadelphia 76ers,136,106
919,Milwaukee Bucks,Toronto Raptors,101,94
920,Miami Heat,Cleveland Cavaliers,120,92
921,Los Angeles Clippers,Chicago Bulls,101,91
922,Charlotte Hornets,Denver Nuggets,112,102
923,Houston Rockets,Memphis Grizzlies,123,108
924,San Antonio Spurs,Minnesota Timberwolves,97,90
925,Portland Trail Blazers,Brooklyn Nets,130,116
926,Indiana Pacers,Atlanta Hawks,97,96
927,Golden State Warriors,New York Knicks,112,105
928,Phoenix Suns,Boston Celtics,109,106
929,Washington Wizards,Orlando Magic,115,114
930,Utah Jazz,Sacramento Kings,110,109
931,Dallas Mavericks,Oklahoma City Thunder,104,89
932,New Orleans Pelicans,Los Angeles Lakers,105,97
933,Milwaukee Bucks,Philadelphia 76ers,112,98
934,New York Knicks,Orlando Magic,113,105
935,Miami Heat,Cleveland Cavaliers,106,98
936,Golden State Warriors,Atlanta Hawks,119,111
937,Detroit Pistons,Chicago Bulls,109,95
938,Brooklyn Nets,Memphis Grizzlies,122,109
939,Charlotte Hornets,Indiana Pacers,100,88
940,San Antonio Spurs,Houston Rockets,112,110
941,Denver Nuggets,Sacramento Kings,108,96
942,Utah Jazz,New Orleans Pelicans,88,83
943,Los Angeles Clippers,Boston Celtics,116,102
944,Portland Trail Blazers,Oklahoma City Thunder,126,121
945,Dallas Mavericks,Los Angeles Lakers,122,111
946,Washington Wizards,Phoenix Suns,131,127
947,Orlando Magic,Chicago Bulls,98,91
948,Atlanta Hawks,Brooklyn Nets,110,105
949,Miami Heat,Charlotte Hornets,108,101
950,Milwaukee Bucks,New York Knicks,104,93
951,Toronto Raptors,New Orleans Pelicans,94,87
952,Utah Jazz,Houston Rockets,115,108
953,Minnesota Timberwolves,Los Angeles Clippers,107,91
954,Indiana Pacers,Detroit Pistons,115,98
955,San Antonio Spurs,Sacramento Kings,114,104
956,Washington Wizards,Denver Nuggets,123,113
957,Boston Celtics,Golden State Warriors,99,86
958,Detroit Pistons,Cleveland Cavaliers,106,101
959,Los Angeles Clippers,Memphis Grizzlies,114,98
960,Oklahoma City Thunder,San Antonio Spurs,102,92
961,Portland Trail Blazers,Philadelphia 76ers,114,108
962,Los Angeles Lakers,Phoenix Suns,122,110
963,Charlotte Hornets,Orlando Magic,121,81
964,Houston Rockets,Chicago Bulls,115,94
965,Milwaukee Bucks,Indiana Pacers,99,85
966,Minnesota Timberwolves,Golden State Warriors,103,102
967,Atlanta Hawks,Toronto Raptors,105,99
968,Denver Nuggets,Boston Celtics,119,99
969,Dallas Mavericks,Brooklyn Nets,105,96
970,Washington Wizards,Sacramento Kings,130,122
971,Oklahoma City Thunder,Utah Jazz,112,104
972,Los Angeles Clippers,Philadelphia 76ers,112,100
973,Detroit Pistons,New York Knicks,112,92
974,New Orleans Pelicans,Charlotte Hornets,125,122
975,Cleveland Cavaliers,Orlando Magic,116,104
976,Milwaukee Bucks,Minnesota Timberwolves,102,95
977,Miami Heat,Toronto Raptors,104,89
978,San Antonio Spurs,Golden State Warriors,107,85
979,Atlanta Hawks,Memphis Grizzlies,107,90
980,Phoenix Suns,Dallas Mavericks,100,98
981,Washington Wizards,Portland Trail Blazers,125,124
982,Denver Nuggets,Sacramento Kings,105,92
983,Boston Celtics,Chicago Bulls,100,80
984,Brooklyn Nets,New York Knicks,120,112
985,Indiana Pacers,Miami Heat,102,98
986,Portland Trail Blazers,Phoenix Suns,110,101
987,Houston Rockets,Cleveland Cavaliers,117,112
988,Philadelphia 76ers,Los Angeles Lakers,118,116
989,Chicago Bulls,Charlotte Hornets,115,109
990,Toronto Raptors,Dallas Mavericks,100,78
991,Memphis Grizzlies,Milwaukee Bucks,113,93
992,San Antonio Spurs,Atlanta Hawks,107,99
993,Minnesota Timberwolves,Washington Wizards,119,104
994,Utah Jazz,Los Angeles Clippers,114,108
995,Sacramento Kings,Orlando Magic,120,115
996,Denver Nuggets,Los Angeles Lakers,129,101
997,Cleveland Cavaliers,Detroit Pistons,128,96
998,Oklahoma City Thunder,Brooklyn Nets,122,104
999,New York Knicks,Indiana Pacers,87,81
1000,New Orleans Pelicans,Portland Trail Blazers,100,77
1001,Golden State Warriors,Philadelphia 76ers,106,104
1002,Dallas Mavericks,Washington Wizards,112,107
1003,Indiana Pacers,Charlotte Hornets,98,77
1004,Boston Celtics,Minnesota Timberwolves,117,104
1005,Miami Heat,New Orleans Pelicans,120,112
1006,Utah Jazz,Detroit Pistons,97,83
1007,Memphis Grizzlies,Chicago Bulls,98,91
1008,Houston Rockets,Los Angeles Lakers,139,100
1009,Portland Trail Blazers,San Antonio Spurs,110,106
1010,Sacramento Kings,Phoenix Suns,107,101
1011,Milwaukee Bucks,Los Angeles Clippers,97,96
1012,Cleveland Cavaliers,Utah Jazz,91,83
1013,Oklahoma City Thunder,Toronto Raptors,123,102
1014,Brooklyn Nets,New York Knicks,121,110
1015,Memphis Grizzlies,Atlanta Hawks,103,91
1016,Denver Nuggets,Los Angeles Clippers,129,114
1017,Golden State Warriors,Orlando Magic,122,92
1018,Philadelphia 76ers,Dallas Mavericks,116,74
1019,Washington Wizards,Chicago Bulls,112,107
1020,Boston Celtics,Brooklyn Nets,98,95
1021,Toronto Raptors,Detroit Pistons,87,75
1022,New Orleans Pelicans,Houston Rockets,128,112
1023,Miami Heat,Minnesota Timberwolves,123,105
1024,Orlando Magic,Phoenix Suns,109,103
1025,Milwaukee Bucks,Los Angeles Lakers,107,103
1026,Oklahoma City Thunder,Sacramento Kings,110,94
1027,Portland Trail Blazers,Atlanta Hawks,113,97
1028,Charlotte Hornets,Washington Wizards,98,93
1029,Los Angeles Clippers,Cleveland Cavaliers,108,78
1030,Chicago Bulls,Utah Jazz,95,86
1031,Memphis Grizzlies,San Antonio Spurs,104,96
1032,Houston Rockets,Denver Nuggets,109,105
1033,Golden State Warriors,Milwaukee Bucks,117,92
1034,Dallas Mavericks,Brooklyn Nets,111,104
1035,Philadelphia 76ers,Boston Celtics,105,99
1036,Detroit Pistons,Phoenix Suns,112,95
1037,New Orleans Pelicans,Minnesota Timberwolves,123,109
1038,Toronto Raptors,Indiana Pacers,116,91
1039,Portland Trail Blazers,Miami Heat,115,104
1040,San Antonio Spurs,Sacramento Kings,118,102
1041,Cleveland Cavaliers,Los Angeles Lakers,125,120
1042,Charlotte Hornets,Atlanta Hawks,105,90
1043,Orlando Magic,Philadelphia 76ers,112,109
1044,Indiana Pacers,Utah Jazz,107,100
1045,Boston Celtics,Washington Wizards,110,102
1046,Houston Rockets,Denver Nuggets,125,124
1047,Golden State Warriors,Oklahoma City Thunder,111,95
1048,Los Angeles Clippers,New York Knicks,114,105
1049,Toronto Raptors,Chicago Bulls,122,120
1050,Brooklyn Nets,Detroit Pistons,98,96
1051,Miami Heat,Phoenix Suns,112,97
1052,New Orleans Pelicans,Memphis Grizzlies,95,82
1053,Golden State Warriors,Dallas Mavericks,112,87
1054,San Antonio Spurs,Minnesota Timberwolves,100,93
1055,Milwaukee Bucks,Portland Trail Blazers,93,90
1056,Los Angeles Clippers,Los Angeles Lakers,133,109
1057,Charlotte Hornets,Orlando Magic,109,102
1058,Boston Celtics,Indiana Pacers,109,100
1059,Chicago Bulls,Detroit Pistons,117,95
1060,Oklahoma City Thunder,Philadelphia 76ers,122,97
1061,Washington Wizards,Atlanta Hawks,104,100
1062,Denver Nuggets,Cleveland Cavaliers,126,113
1063,Milwaukee Bucks,Sacramento Kings,116,98
1064,Utah Jazz,New York Knicks,108,101
1065,Brooklyn Nets,Phoenix Suns,126,98
1066,Toronto Raptors,Miami Heat,101,84
1067,Dallas Mavericks,Los Angeles Clippers,97,95
1068,San Antonio Spurs,Memphis Grizzlies,97,90
1069,Portland Trail Blazers,New York Knicks,110,95
1070,Washington Wizards,Brooklyn Nets,129,108
1071,Cleveland Cavaliers,Charlotte Hornets,112,105
1072,Orlando Magic,Detroit Pistons,115,87
1073,Denver Nuggets,Indiana Pacers,125,117
1074,Boston Celtics,Phoenix Suns,130,120
1075,Philadelphia 76ers,Chicago Bulls,117,107
1076,Milwaukee Bucks,Atlanta Hawks,100,97
1077,Houston Rockets,New Orleans Pelicans,117,107
1078,Los Angeles Lakers,Minnesota Timberwolves,130,119
1079,Golden State Warriors,Sacramento Kings,114,100
1080,Los Angeles Clippers,Utah Jazz,108,95
1081,Washington Wizards,Cleveland Cavaliers,127,115
1082,Toronto Raptors,Dallas Mavericks,94,86
1083,San Antonio Spurs,New York Knicks,106,98
1084,Portland Trail Blazers,Minnesota Timberwolves,112,100
1085,Charlotte Hornets,Phoenix Suns,120,106
1086,Brooklyn Nets,Atlanta Hawks,107,92
1087,Sacramento Kings,Los Angeles Clippers,98,97
1088,Chicago Bulls,Milwaukee Bucks,109,94
1089,Houston Rockets,Oklahoma City Thunder,137,125
1090,Indiana Pacers,Philadelphia 76ers,107,94
1091,Boston Celtics,Miami Heat,112,108
1092,Golden State Warriors,Memphis Grizzlies,106,94
1093,New Orleans Pelicans,Denver Nuggets,115,90
1094,Portland Trail Blazers,Los Angeles Lakers,97,81
1095,Toronto Raptors,Orlando Magic,131,112
1096,New York Knicks,Detroit Pistons,109,95
1097,San Antonio Spurs,Cleveland Cavaliers,103,74
1098,Oklahoma City Thunder,Dallas Mavericks,92,91
1099,Sacramento Kings,Memphis Grizzlies,91,90
1100,Utah Jazz,New Orleans Pelicans,108,100
1101,Milwaukee Bucks,Charlotte Hornets,118,108
